BO_Code,Month,WFYP,NOP
ZW7720,2026-01,443645.4,8
ZW7720,2026-02,118453.48,4
ZW7720,2026-03,288262.7,6
ZW7720,2026-05,77490.0,2
ZW7720,2026-06,151108.8,2
ZW7729,2025-07,161778.2,2
ZW7729,2025-08,83404.44,1
ZW7729,2025-09,24381.6,1
ZW7729,2025-10,118278.53,3
ZW7729,2025-11,348323.4,3
ZW7729,2025-12,180113.88,2
ZW7729,2026-01,137262.04,4
ZW7729,2026-02,1270471.78,8
ZW7729,2026-03,1152881.74,12
ZW7729,2026-04,179202.98,2
ZW7729,2026-05,429730.25,1
ZW7729,2026-06,140194.2,1
ZW8834,2026-04,1839.31,0
ZW8834,2026-05,919.65,0
ZW8834,2026-06,14537.89,1
ZW9082,2026-04,1135739.14,4
ZW9082,2026-05,581122.4,6
ZW9082,2026-06,222084.88,4
ZW9178,2025-07,140833.05,4
ZW9178,2025-08,115954.5,1
ZW9178,2025-09,242743.15,4
ZW9178,2025-10,49899.0,3
ZW9178,2025-12,138337.2,4
ZW9178,2026-01,66547.8,2
ZW9178,2026-02,562280.59,12
ZW9178,2026-03,486651.6,10
ZW9178,2026-04,15138.0,2
ZW9178,2026-05,150868.92,3
ZW9178,2026-06,25749.9,1
ZW9551,2026-03,1068535.96,18
ZW9551,2026-04,21600.0,1
ZW9551,2026-05,50520.0,1
ZW9551,2026-06,356646.6,3
ZW9561,2025-07,269042.35,5
ZW9561,2025-08,161286.6,3
ZW9561,2025-09,409454.35,3
ZW9561,2025-10,10611.3,1
ZW9561,2025-11,15144.0,1
ZW9561,2025-12,615167.0,5
ZW9561,2026-01,332288.0,4
ZW9561,2026-02,181588.8,8
ZW9561,2026-03,187945.2,8
ZW9561,2026-04,146472.3,5
ZW9561,2026-05,62136.9,4
ZW9561,2026-06,70728.0,2
ZW9569,2026-06,99600.0,4
ZW9773,2026-03,1929197.38,16
ZW9773,2026-04,60868.5,2
ZW9773,2026-05,596259.25,5
ZW9773,2026-06,-303879.07,3
ZX0087,2026-05,81684.0,2
ZX0087,2026-06,227878.88,6
ZX0247,2025-08,40894.41,1
ZX0247,2025-09,348358.0,2
ZX0247,2025-10,3017.81,0
ZX0247,2025-11,673370.2,4
ZX0247,2025-12,90953.7,4
ZX0247,2026-01,427981.27,14
ZX0247,2026-02,223382.6,10
ZX0247,2026-03,719324.8,14
ZX0247,2026-04,50556.74,3
ZX0247,2026-05,30285.0,1
ZX0247,2026-06,162054.3,3
ZX0572,2025-09,222581.82,5
ZX0572,2025-10,90495.9,3
ZX0572,2025-11,192106.0,3
ZX0572,2025-12,724122.49,6
ZX0572,2026-01,196645.41,6
ZX0572,2026-02,208188.0,8
ZX0572,2026-03,785890.79,12
ZX0572,2026-04,58240.91,3
ZX0572,2026-05,190273.95,6
ZX0572,2026-06,544145.2,7
ZX0578,2025-12,262626.0,2
ZX0578,2026-01,822156.0,4
ZX0578,2026-02,242352.0,4
ZX0578,2026-03,332945.8,4
ZX0578,2026-04,111078.0,1
ZX0578,2026-06,220252.5,1
ZX0600,2025-07,333832.9,9
ZX0600,2025-08,276400.0,7
ZX0600,2025-09,348018.8,6
ZX0600,2025-10,145933.05,6
ZX0600,2025-11,695543.6,7
ZX0600,2025-12,186766.6,8
ZX0600,2026-01,266174.98,14
ZX0600,2026-02,633434.58,18
ZX0600,2026-03,295276.2,14
ZX0600,2026-04,124406.72,4
ZX0600,2026-05,169712.7,7
ZX0600,2026-06,12155.4,1
ZX0626,2025-07,75896.24,3
ZX0626,2025-08,247301.0,1
ZX0626,2025-09,130865.5,3
ZX0626,2025-10,189250.53,5
ZX0626,2025-11,50693.68,2
ZX0626,2025-12,189920.8,4
ZX0626,2026-02,110707.2,2
ZX0626,2026-03,488276.42,16
ZX0626,2026-04,41030.36,2
ZX0626,2026-05,20515.18,1
ZX0953,2026-04,163058.81,5
ZX0953,2026-05,126140.0,2
ZX0953,2026-06,110374.14,2
ZX1094,2026-02,1782070.42,14
ZX1094,2026-03,5363915.68,26
ZX1094,2026-04,896846.08,3
ZX1094,2026-05,344920.68,3
ZX1094,2026-06,1066557.48,3
ZX1116,2026-02,542195.38,8
ZX1116,2026-03,222523.99,4
ZX1116,2026-04,49402.43,1
ZX1116,2026-05,115130.08,1
ZX1116,2026-06,50000.0,1
ZX1183,2025-08,48.6,0
ZX1186,2025-07,109561.06,3
ZX1186,2025-08,30351.0,1
ZX1186,2025-09,149118.24,4
ZX1186,2025-10,128791.44,5
ZX1186,2025-11,118496.0,6
ZX1186,2025-12,24309.6,1
ZX1186,2026-01,21222.6,2
ZX1186,2026-02,210030.0,8
ZX1186,2026-04,127292.71,5
ZX1186,2026-05,374486.38,7
ZX1186,2026-06,461857.3,4
ZX1191,2026-02,484704.0,10
ZX1191,2026-03,753471.8,10
ZX1191,2026-04,138917.5,4
ZX1191,2026-05,65628.0,2
ZX1191,2026-06,161753.5,4
ZX2160,2025-07,62904.55,3
ZX2160,2025-08,85954.0,2
ZX2160,2025-09,476975.76,7
ZX2160,2025-10,238625.48,5
ZX2160,2025-11,115598.0,2
ZX2160,2025-12,240665.26,5
ZX2160,2026-01,298626.9,6
ZX2160,2026-02,417039.2,12
ZX2160,2026-03,490581.6,12
ZX2160,2026-04,366562.1,4
ZX2160,2026-05,135388.5,2
ZX2160,2026-06,50515.0,1
ZX2321,2026-03,2377991.21,20
ZX2321,2026-04,230000.0,3
ZX2321,2026-05,-704835.46,2
ZX2321,2026-06,52914.15,1
ZX2530,2025-07,118230.91,5
ZX2530,2025-08,83319.78,4
ZX2530,2025-09,373772.1,7
ZX2530,2025-10,181500.0,2
ZX2530,2025-11,86872.8,2
ZX2530,2025-12,358808.97,5
ZX2530,2026-01,829265.47,10
ZX2530,2026-02,102170.67,4
ZX2530,2026-03,1270039.22,8
ZX2530,2026-04,142038.93,2
ZX2530,2026-05,132891.34,3
ZX2530,2026-06,188364.64,4
ZX2647,2025-07,91580.5,3
ZX2647,2025-08,42532.8,2
ZX2647,2025-09,72514.8,3
ZX2647,2025-10,45486.0,2
ZX2647,2025-11,227249.6,4
ZX2647,2025-12,165374.7,3
ZX2647,2026-01,505559.73,6
ZX2647,2026-02,309130.2,12
ZX2647,2026-03,285801.37,12
ZX2647,2026-04,45513.0,1
ZX2647,2026-05,22716.0,1
ZX2647,2026-06,24000.0,1
ZX2695,2025-07,158587.7,3
ZX2695,2025-08,142939.55,3
ZX2695,2025-09,-2289.42,1
ZX2695,2025-10,256881.6,4
ZX2695,2025-11,104047.92,2
ZX2695,2025-12,254295.8,4
ZX2695,2026-01,222233.0,4
ZX2695,2026-02,225196.8,6
ZX2695,2026-03,618292.2,12
ZX2695,2026-04,95490.0,2
ZX2695,2026-05,159441.0,3
ZX2791,2025-07,70307.75,2
ZX2791,2025-08,567328.97,7
ZX2791,2025-09,50435.0,1
ZX2791,2025-10,159163.31,2
ZX2791,2025-11,26972.15,1
ZX2791,2025-12,250916.65,5
ZX2791,2026-01,11086.9,2
ZX2791,2026-02,60436.8,2
ZX2791,2026-03,105945.3,6
ZX2791,2026-04,195364.0,3
ZX2791,2026-05,101548.8,3
ZX2791,2026-06,35290.5,1
ZX2801,2026-05,34282.2,1
ZX2801,2026-06,181494.0,1
ZX2960,2025-07,271032.5,4
ZX2960,2025-08,422924.0,4
ZX2960,2025-09,168244.1,4
ZX2960,2025-10,50482.1,3
ZX2960,2025-11,21333.9,1
ZX2960,2025-12,267609.6,5
ZX2960,2026-01,65800.0,2
ZX2960,2026-02,548551.5,14
ZX2960,2026-03,447559.24,10
ZX2960,2026-04,76797.33,3
ZX2960,2026-05,41835.7,2
ZX2960,2026-06,59069.57,2
ZX2977,2025-07,588811.17,10
ZX2977,2025-08,243085.68,6
ZX2977,2025-09,79787.32,6
ZX2977,2025-10,265811.92,5
ZX2977,2025-11,593058.13,10
ZX2977,2025-12,277016.55,8
ZX2977,2026-01,1138920.54,16
ZX2977,2026-02,974194.21,18
ZX2977,2026-03,1170239.25,18
ZX2977,2026-04,230175.38,5
ZX2977,2026-05,185215.75,4
ZX2977,2026-06,141487.16,2
ZX3092,2026-03,1098160.54,16
ZX3092,2026-04,70678.92,2
ZX3092,2026-05,136532.06,3
ZX3092,2026-06,56593.6,2
ZX3388,2025-09,1016055.9,6
ZX3388,2025-10,32247.93,3
ZX3388,2025-11,466887.21,7
ZX3388,2025-12,460114.35,3
ZX3388,2026-01,403275.72,8
ZX3388,2026-02,1067417.48,10
ZX3388,2026-03,1578844.6,16
ZX3388,2026-04,82431.66,2
ZX3388,2026-05,518996.5,5
ZX3388,2026-06,776769.42,7
ZX4600,2025-12,58063.5,1
ZX4600,2026-01,1418105.7,10
ZX4600,2026-02,443376.4,6
ZX4600,2026-03,586823.44,10
ZX4600,2026-04,24429.6,2
ZX4600,2026-05,70191.09,3
ZX4600,2026-06,237279.0,4
ZX4604,2025-10,109536.15,3
ZX4604,2025-11,21962.88,1
ZX4604,2025-12,266468.62,2
ZX4604,2026-01,133106.15,6
ZX4604,2026-02,517095.4,6
ZX4604,2026-03,813836.23,8
ZX4604,2026-04,877627.37,3
ZX4604,2026-05,107647.93,3
ZX4604,2026-06,43483.8,2
ZX4795,2026-01,1023841.8,8
ZX4795,2026-02,555443.26,14
ZX4795,2026-03,1007812.8,16
ZX4795,2026-04,550520.0,2
ZX4795,2026-05,-269992.34,4
ZX4795,2026-06,80784.0,2
ZX5136,2025-09,2200000.0,1
ZX5136,2025-11,344765.07,3
ZX5136,2025-12,-359523.0,1
ZX5136,2026-01,531694.6,4
ZX5136,2026-02,2632800.0,4
ZX5136,2026-03,1735229.75,12
ZX5136,2026-04,69910.56,1
ZX5136,2026-05,-75748.76,3
ZX5136,2026-06,611945.13,2
ZX6632,2025-07,194468.1,4
ZX6632,2025-08,81477.0,3
ZX6632,2025-09,196600.0,5
ZX6632,2025-10,131382.0,2
ZX6632,2025-11,76500.0,2
ZX6632,2025-12,189652.62,3
ZX6632,2026-01,592000.0,2
ZX6632,2026-02,48484.8,2
ZX6632,2026-03,1352697.54,10
ZX6632,2026-04,-454617.5,1
ZX6632,2026-06,100000.0,1
ZX6954,2026-03,185424.12,4
ZX6954,2026-04,182563.44,3
ZX6954,2026-05,33111.3,2
ZX6954,2026-06,162122.8,5
ZX6960,2025-08,30324.0,1
ZX6960,2025-10,255064.2,4
ZX6960,2025-11,284328.0,3
ZX6960,2025-12,219438.6,4
ZX6960,2026-01,549452.0,6
ZX6960,2026-02,184929.0,8
ZX6960,2026-03,976652.0,4
ZX6960,2026-04,28296.8,1
ZX6960,2026-05,90909.0,1
ZX6960,2026-06,56593.6,2
ZX7380,2026-05,73.8,0
ZX7380,2026-06,158865.3,0
ZX7603,2025-07,302971.5,7
ZX7603,2025-08,121854.95,3
ZX7603,2025-09,316379.02,5
ZX7603,2025-10,214442.95,3
ZX7603,2025-11,158602.5,4
ZX7603,2025-12,714955.85,11
ZX7603,2026-01,257671.77,10
ZX7603,2026-02,372584.28,16
ZX7603,2026-03,965176.52,18
ZX7603,2026-04,175143.13,3
ZX7603,2026-05,25000.0,1
ZX7603,2026-06,423251.3,8
ZX8173,2025-07,106833.5,3
ZX8173,2025-08,100930.0,3
ZX8173,2025-09,60000.0,1
ZX8173,2025-10,59149.35,1
ZX8173,2025-11,45830.46,3
ZX8173,2025-12,82230.02,2
ZX8173,2026-01,274997.31,4
ZX8173,2026-02,84806.4,6
ZX8173,2026-03,39059.5,10
ZX8173,2026-04,45475.5,2
ZX8173,2026-05,70009.99,4
ZX8173,2026-06,24228.0,1
ZX8174,2025-07,131678.57,3
ZX8174,2025-08,387621.78,6
ZX8174,2025-09,861219.43,8
ZX8174,2025-10,133825.5,2
ZX8174,2025-11,471346.63,11
ZX8174,2025-12,786872.64,6
ZX8174,2026-01,1738506.68,12
ZX8174,2026-02,722338.68,10
ZX8174,2026-03,1270413.86,22
ZX8174,2026-04,950025.6,6
ZX8174,2026-05,341057.65,3
ZX8174,2026-06,721672.78,4
ZX8185,2025-08,464056.42,5
ZX8185,2025-09,65590.0,2
ZX8185,2025-10,249707.75,3
ZX8185,2025-11,187731.6,5
ZX8185,2025-12,853463.75,5
ZX8185,2026-01,711764.0,16
ZX8185,2026-02,319352.0,8
ZX8185,2026-03,439918.6,14
ZX8185,2026-04,27170.87,2
ZX8185,2026-05,51490.8,2
ZX8185,2026-06,30000.0,1
ZX8340,2026-04,15996.53,1
ZX8340,2026-05,374759.52,3
ZX8340,2026-06,38219.58,1
ZX8820,2025-07,69676.2,2
ZX8820,2025-08,142998.9,4
ZX8820,2025-09,498210.0,8
ZX8820,2025-10,283066.03,2
ZX8820,2025-11,162591.6,4
ZX8820,2025-12,523600.09,9
ZX8820,2026-01,754337.4,12
ZX8820,2026-02,857320.6,12
ZX8820,2026-03,1629566.0,30
ZX8820,2026-05,211631.3,6
ZX8820,2026-06,195636.6,3
ZX8824,2025-07,209173.5,3
ZX8824,2025-08,1129385.4,5
ZX8824,2025-09,707107.0,3
ZX8824,2025-10,33.7,0
ZX8824,2025-11,262548.0,1
ZX8824,2025-12,1010000.0,2
ZX8824,2026-01,472056.0,2
ZX8824,2026-02,609540.0,2
ZX8824,2026-03,1590343.37,6
ZX8825,2025-07,139352.4,4
ZX8825,2025-08,79291.85,2
ZX8825,2025-09,124828.48,5
ZX8825,2025-10,152111.35,4
ZX8825,2025-11,99676.2,3
ZX8825,2025-12,189435.9,6
ZX8825,2026-01,344011.8,10
ZX8825,2026-02,178110.0,8
ZX8825,2026-03,492207.3,10
ZX8825,2026-04,40368.0,2
ZX8825,2026-05,151470.0,4
ZX8825,2026-06,115998.0,4
ZX8843,2025-07,175423.57,4
ZX8843,2025-08,48729.6,1
ZX8843,2025-09,44801.19,1
ZX8843,2025-10,24069.6,0
ZX8843,2025-11,150198.47,4
ZX8843,2025-12,30477.0,1
ZX8843,2026-01,56254.4,4
ZX8843,2026-02,121452.0,6
ZX8843,2026-03,16171.87,4
ZX8843,2026-04,10159.0,1
ZX8843,2026-06,446996.0,3
ZX9027,2026-04,1690.16,0
ZX9145,2025-07,316246.8,6
ZX9145,2025-08,415104.17,5
ZX9145,2025-09,101002.32,2
ZX9145,2025-10,-58600.18,2
ZX9145,2025-11,145602.72,1
ZX9145,2025-12,135477.0,2
ZX9145,2026-01,280000.0,6
ZX9145,2026-02,682120.67,12
ZX9145,2026-03,1335731.02,8
ZX9145,2026-04,136709.6,3
ZX9145,2026-05,94372.4,3
ZX9145,2026-06,7.94,1
ZX9155,2026-06,202864.1,1
ZX9377,2025-07,81288.9,1
ZX9377,2025-08,-81240.6,0
ZX9377,2025-10,139283.4,1
ZX9377,2025-11,1036970.05,6
ZX9377,2025-12,210304.5,3
ZX9377,2026-01,141586.0,4
ZX9377,2026-02,40376.0,4
ZX9377,2026-03,620526.52,8
ZX9377,2026-04,99030.24,3
ZX9766,2025-12,615705.26,7
ZX9766,2026-01,1089898.8,10
ZX9766,2026-02,441994.12,8
ZX9766,2026-03,2619079.36,16
ZX9766,2026-04,11318.72,1
ZX9766,2026-05,15563.24,2
ZX9766,2026-06,14148.4,1
ZX9771,2025-07,174233.0,2
ZX9781,2025-11,956113.07,4
ZX9781,2025-12,135322.61,1
ZX9781,2026-01,334759.04,4
ZX9781,2026-02,191495.24,2
ZX9781,2026-03,694858.62,4
ZX9781,2026-04,150047.24,1
ZX9781,2026-05,489720.0,2
ZX9781,2026-06,90826.32,3
ZX9789,2026-04,260749.49,4
ZX9789,2026-05,1693836.56,12
ZX9789,2026-06,186610.6,3
ZY0749,2026-04,3304.64,0
ZY0749,2026-05,605503.33,1
ZY0749,2026-06,-427805.87,1
ZY0755,2025-11,143297.79,4
ZY0755,2025-12,915629.07,2
ZY0755,2026-01,315545.93,4
ZY0755,2026-02,298404.6,6
ZY0755,2026-03,385454.24,8
ZY0755,2026-04,3395.52,0
ZY0755,2026-05,193233.36,1
ZY0755,2026-06,6791.04,0
ZY1201,2025-07,75797.2,3
ZY1201,2025-08,151258.41,4
ZY1201,2025-09,47399.7,3
ZY1201,2025-10,10611.3,1
ZY1201,2025-11,33121.2,2
ZY1201,2025-12,273600.0,5
ZY1201,2026-01,2098689.0,20
ZY1201,2026-02,1077792.0,14
ZY1201,2026-03,4282880.3,26
ZY1201,2026-04,625565.0,6
ZY1201,2026-05,-88225.63,4
ZY1201,2026-06,635321.5,6
ZY1224,2025-10,121163.2,2
ZY1224,2025-11,335266.6,3
ZY1224,2025-12,125315.73,3
ZY1224,2026-01,510679.6,6
ZY1224,2026-02,202236.08,6
ZY1224,2026-03,404848.64,6
ZY1224,2026-04,28428.0,2
ZY1224,2026-05,50435.0,1
ZY1224,2026-06,-91422.04,0
ZY1292,2026-04,133369.54,1
ZY1292,2026-05,2001790.9,5
ZY1292,2026-06,343836.49,3
ZZ0240,2025-07,500350.52,3
ZZ0240,2025-08,361580.0,4
ZZ0240,2025-09,326397.0,1
ZZ0240,2025-10,129901.65,2
ZZ0240,2025-11,-210483.86,1
ZZ0240,2025-12,509402.09,5
ZZ0240,2026-01,459504.22,6
ZZ0240,2026-02,558041.89,4
ZZ0240,2026-03,661870.22,4
ZZ0240,2026-04,143089.52,1
ZZ0240,2026-05,684279.14,4
ZZ0715,2026-04,576551.96,4
ZZ0715,2026-05,1361101.8,5
ZZ0715,2026-06,255444.64,4
ZZ0887,2025-12,34.5,0
ZZ0887,2026-01,962080.0,6
ZZ0887,2026-02,1011630.0,6
ZZ0887,2026-03,66686.4,2
ZZ0887,2026-04,-30294.0,0
ZZ0887,2026-05,429730.25,1
ZZ2270,2025-08,501525.6,7
ZZ2270,2025-09,262848.95,6
ZZ2270,2025-10,41088.3,2
ZZ2270,2025-11,187192.5,4
ZZ2270,2025-12,731717.45,5
ZZ2270,2026-01,413254.0,8
ZZ2270,2026-02,674578.24,8
ZZ2270,2026-03,637459.0,10
ZZ2270,2026-04,100870.0,2
ZZ2270,2026-05,116204.0,2
ZZ2270,2026-06,31500.0,1
ZZ2906,2026-02,1115451.5,16
ZZ2906,2026-03,4770183.01,22
ZZ2906,2026-04,56460.8,2
ZZ2906,2026-05,-74206.18,3
ZZ3199,2025-07,221654.0,5
ZZ3199,2025-08,438837.76,13
ZZ3199,2025-09,316882.1,7
ZZ3199,2025-10,284617.54,5
ZZ3199,2025-11,296767.64,4
ZZ3199,2025-12,392583.2,9
ZZ3199,2026-01,743129.06,18
ZZ3199,2026-02,681872.6,12
ZZ3199,2026-03,1324420.2,22
ZZ3199,2026-04,3034.51,3
ZZ3199,2026-05,105855.0,2
ZZ3199,2026-06,85324.0,3
ZZ5353,2025-07,58077.0,2
ZZ5353,2025-08,70000.0,2
ZZ5353,2025-09,94911.6,3
ZZ5353,2025-10,135500.0,2
ZZ5353,2025-11,26150.0,1
ZZ5353,2025-12,500000.0,1
ZZ5353,2026-01,167070.21,2
ZZ5353,2026-02,43200.0,2
ZZ5353,2026-03,2359992.0,10
ZZ5353,2026-04,32000.0,1
ZZ5353,2026-05,0.0,1
ZZ5353,2026-06,22500.0,1
ZZ5802,2025-10,475200.0,1
ZZ5802,2025-11,1704111.1,4
ZZ5802,2025-12,37171.21,1
ZZ5802,2026-01,-230864.81,4
ZZ5802,2026-02,4807625.76,8
ZZ5802,2026-03,92855.38,2
ZZ5802,2026-04,144500.85,2
ZZ5802,2026-05,0.0,1
ZZ5802,2026-06,480000.0,1
ZZ7337,2026-04,574530.33,3
ZZ7337,2026-05,285697.47,5
ZZ7337,2026-06,879507.44,8
ZZ7338,2025-07,468705.1,7
ZZ7338,2025-08,216190.25,3
ZZ7338,2025-09,125653.0,5
ZZ7338,2025-10,254063.58,6
ZZ7338,2025-11,133604.7,3
ZZ7338,2025-12,455638.56,7
ZZ7338,2026-01,297828.32,14
ZZ7338,2026-02,1218676.26,24
ZZ7338,2026-03,47376.36,2
ZZ7852,2025-07,372627.72,3
ZZ7852,2025-08,176158.91,3
ZZ7852,2025-09,325000.0,1
ZZ7852,2025-11,121908.0,1
ZZ7852,2025-12,61768.0,2
ZZ7852,2026-01,211048.2,2
ZZ7852,2026-02,-90721.98,0
ZZ7852,2026-03,30288.0,2
ZZ7852,2026-04,14436.41,1
ZZ7943,2026-05,274677.13,2
ZZ7943,2026-06,1244798.6,4
ZZ8307,2025-08,619306.64,5
ZZ8307,2025-09,471787.55,3
ZZ8307,2025-10,63637.6,1
ZZ8307,2025-11,259377.27,4
ZZ8307,2025-12,504078.4,2
ZZ8307,2026-01,338098.86,6
ZZ8307,2026-02,611411.74,6
ZZ8307,2026-03,133809.1,2
ZZ8307,2026-04,96745.96,1
ZZ8307,2026-05,180411.07,2
ZZ8430,2026-03,243089.0,4
ZZ8430,2026-05,20927.54,1
ZZ8781,2025-07,75381.64,2
ZZ8781,2025-08,-23091.0,1
ZZ8781,2025-10,10457.36,0
ZZ8781,2025-12,32014.34,0
ZZ8781,2026-01,15686.04,0
ZZ8781,2026-02,706860.0,2
ZZ8781,2026-03,4181529.22,20
ZZ8781,2026-04,2528071.0,4
ZZ8781,2026-05,269342.47,4
ZZ8781,2026-06,1550114.11,9
ZZ9664,2025-07,12190.8,1
ZZ9664,2025-08,1030774.26,4
ZZ9664,2025-09,405763.43,6
ZZ9664,2025-10,45477.0,2
ZZ9664,2025-11,1082576.13,3
ZZ9664,2025-12,687710.0,3
ZZ9664,2026-01,20240.0,2
ZZ9664,2026-02,641117.91,4
ZZ9664,2026-03,-95601.34,6
ZZ9664,2026-05,10159.0,1
ZZ9664,2026-06,125500.0,1
ZZ9667,2025-07,202220.0,2
ZZ9667,2025-08,187701.5,3
ZZ9667,2025-09,166682.0,2
ZZ9667,2026-01,66646.8,2
ZZ9667,2026-05,50490.0,1
ZZ9667,2026-06,70392.0,2
ZZ9680,2025-08,36547.2,1
ZZ9680,2025-09,21327.6,1
ZZ9680,2025-10,254417.38,5
ZZ9680,2025-11,121393.67,2
ZZ9680,2025-12,333994.42,6
ZZ9680,2026-01,135429.93,6
ZZ9680,2026-02,953492.12,10
ZZ9680,2026-03,315154.84,4
ZZ9680,2026-04,64925.42,1
ZZ9680,2026-05,119100.62,2
ZZ9680,2026-06,215000.0,3
